"","Date_UTC","ClickTime_UTC","clickDepth_m","fit_line","lwr_CI_99","upr_CI_99"
"259","2016-07-25","2016-07-25_21:28:44.417",665.573873654694,641.043232221224,627.420919125864,654.665545316584
"260","2016-07-25","2016-07-25_21:28:48.921",573.072853264985,646.082176923708,632.709025645835,659.455328201581
"261","2016-07-25","2016-07-25_21:28:52.569",708.758295078503,649.735646539372,636.618874585733,662.852418493011
"262","2016-07-25","2016-07-25_21:28:53.289",616.335148131703,650.416839827003,637.352148890888,663.481530763118
"263","2016-07-25","2016-07-25_21:28:53.755",629.578876698415,650.851226785565,637.82011732799,663.88233624314
"264","2016-07-25","2016-07-25_21:28:53.914",630.68254525895,650.998297797061,637.978605590889,664.017990003233
"265","2016-07-25","2016-07-25_21:28:54.674",640.61573201064,651.69343514844,638.727903679957,664.658966616922
"266","2016-07-25","2016-07-25_21:28:57.038",685.290541993287,653.777392499124,640.97308602335,666.581698974898
"267","2016-07-25","2016-07-25_21:28:57.687",730.111798624768,654.330198710635,641.567453812353,667.092943608917
"268","2016-07-25","2016-07-25_21:28:58.214",663.976184629129,654.773387925475,642.043337678146,667.503438172804
"269","2016-07-25","2016-07-25_21:28:58.683",657.251278214447,655.163652733677,642.461847201383,667.865458265971
"270","2016-07-25","2016-07-25_21:28:59.108",658.372086344521,655.514033434641,642.83709468055,668.190972188732
"271","2016-07-25","2016-07-25_21:29:00.437",628.111615475396,656.590623189458,643.98670145606,669.194544922856
"272","2016-07-25","2016-07-25_21:29:01.428",638.198127873237,657.375808913965,644.82141428905,669.930203538879
"273","2016-07-25","2016-07-25_21:29:02.045",688.635358240594,657.857633388441,645.331886540174,670.383380236708
"274","2016-07-25","2016-07-25_21:29:09.552",635.313151056168,663.394226781257,651.09813572232,675.690317840195
"275","2016-07-25","2016-07-25_21:29:15.111",669.345196235125,667.296958019522,655.118732070508,679.475183968536
"276","2016-07-25","2016-07-25_21:29:16.269",695.200724902654,668.11006276033,655.965698751473,680.254426769187
"277","2016-07-25","2016-07-25_21:29:16.973",607.946863643979,668.606273629311,656.485574383795,680.726972874827
"278","2016-07-25","2016-07-25_21:29:17.631",586.406440233341,669.071786008954,656.975649325378,681.16792269253
"279","2016-07-25","2016-07-25_21:29:18.328",703.496123324707,669.550157244287,657.484191082455,681.616123406119
"280","2016-07-25","2016-07-25_21:29:18.967",672.213873671859,669.962267463367,657.928231224882,681.996303701852
"281","2016-07-25","2016-07-25_21:29:20.201",711.274161820629,670.692721814038,658.728218942205,682.657224685871
"282","2016-07-25","2016-07-25_21:29:20.822",720.202888556465,671.030740129153,659.103308417965,682.95817184034
"283","2016-07-25","2016-07-25_21:29:22.964",641.169941792709,672.069517747757,660.265900648411,683.873134847102
"284","2016-07-25","2016-07-25_21:29:23.789",693.746365068228,672.426235746456,660.663756235705,684.188715257206
"285","2016-07-25","2016-07-25_21:29:24.450",736.944913980648,672.6983764833,660.964599724693,684.432153241906
"286","2016-07-25","2016-07-25_21:29:25.081",644.316549566209,672.948633682389,661.238153309373,684.659114055404
"287","2016-07-25","2016-07-25_21:29:25.713",661.054655858103,673.191565398223,661.50004100167,684.883089794775
"288","2016-07-25","2016-07-25_21:29:26.361",693.417446067889,673.434285857964,661.757431179873,685.111140536056
"289","2016-07-25","2016-07-25_21:29:27.013",698.763441413156,673.67372161522,662.006696101036,685.340747129403
"290","2016-07-25","2016-07-25_21:29:28.424",658.95666861846,674.183738977136,662.5218034727,685.845674481572
"291","2016-07-25","2016-07-25_21:29:29.020",701.549525828222,674.399156070379,662.733432691006,686.064879449751
"292","2016-07-25","2016-07-25_21:29:29.805",706.095170995729,674.686049215149,663.011012799637,686.361085630661
"293","2016-07-25","2016-07-25_21:29:30.532",652.660886108382,674.957384163597,663.270415470113,686.644352857082
"294","2016-07-25","2016-07-25_21:29:31.316",650.431130656315,675.258923171601,663.557004542506,686.960841800696
"295","2016-07-25","2016-07-25_21:29:32.078",693.91413418102,675.563690231038,663.84681357011,687.280566891966
"296","2016-07-25","2016-07-25_21:29:32.790",659.350244679408,675.861359004093,664.131694223259,687.591023784927
"297","2016-07-25","2016-07-25_21:29:33.551",662.694975835755,676.19591958043,664.455587616929,687.936251543931
"298","2016-07-25","2016-07-25_21:29:34.308",639.282583933324,676.548227981144,664.802149956767,688.294306005521
"299","2016-07-25","2016-07-25_21:29:35.023",641.51226253963,676.901320671179,665.1558738041,688.646767538258
"300","2016-07-25","2016-07-25_21:29:38.124",655.918395036977,678.559584111382,666.874773469809,690.244394752955
"301","2016-07-25","2016-07-25_21:29:39.668",695.707671608298,679.429010808356,667.791529091269,691.066492525442
"302","2016-07-25","2016-07-25_21:29:41.118",699.050687865944,680.259007891076,668.664737815482,691.853277966669
"303","2016-07-25","2016-07-25_21:29:41.875",682.335952383336,680.694442134214,669.119807028962,692.269077239467
"304","2016-07-25","2016-07-25_21:29:42.645",637.767550944981,681.137126196073,669.579234601506,692.695017790641
"305","2016-07-25","2016-07-25_21:29:43.365",645.566577412574,681.549672845655,670.003825074206,693.095520617104
"306","2016-07-25","2016-07-25_21:29:44.131",657.822570819486,681.985838940857,670.448399799696,693.523278082018
"307","2016-07-25","2016-07-25_21:29:44.977",652.251607091152,682.462715852206,670.928769454801,693.996662249611
"308","2016-07-25","2016-07-25_21:29:45.730",662.069010196128,682.881497071718,671.345260530223,694.417733613213
"309","2016-07-25","2016-07-25_21:29:46.463",679.568145951763,683.282775785473,671.739338264344,694.826213306602
"310","2016-07-25","2016-07-25_21:29:47.223",656.600728264311,683.690938401195,672.134933910557,695.246942891833
"311","2016-07-25","2016-07-25_21:29:47.976",791.147831908772,684.086155852721,672.512815930723,695.65949577472
"312","2016-07-25","2016-07-25_21:29:48.716",719.860522677192,684.464419932444,672.869685273371,696.059154591516
"313","2016-07-25","2016-07-25_21:29:50.263",656.49744094045,685.217474366545,673.566427785724,696.868520947367
"314","2016-07-25","2016-07-25_21:29:50.959",663.039194645545,685.537344379297,673.857154159124,697.217534599469
"315","2016-07-25","2016-07-25_21:29:52.332",639.411581834273,686.128858758809,674.387691710321,697.870025807297
"316","2016-07-25","2016-07-25_21:29:53.009",684.520397846411,686.399357098956,674.627849809774,698.170864388138
"317","2016-07-25","2016-07-25_21:29:53.710",681.298122943942,686.663407610892,674.861339017742,698.465476204042
"318","2016-07-25","2016-07-25_21:29:54.471",620.081231645548,686.930419051601,675.097108118465,698.763729984736
"319","2016-07-25","2016-07-25_21:29:55.119",663.26135204773,687.14071911327,675.283151739273,698.998286487267
"320","2016-07-25","2016-07-25_21:29:55.743",654.510815558773,687.327604313802,675.449331981305,699.205876646299
"321","2016-07-25","2016-07-25_21:29:58.368",661.965173365247,688.182228069674,676.219509009384,700.144947129964
"322","2016-07-25","2016-07-25_21:29:59.826",707.077255277683,688.729770069436,676.708754731831,700.75078540704
"323","2016-07-25","2016-07-25_21:30:00.539",683.551932762101,689.011890687107,676.956740703577,701.067040670637
"324","2016-07-25","2016-07-25_21:30:01.275",714.758216610607,689.31108880653,677.215765595958,701.406412017102
"325","2016-07-25","2016-07-25_21:30:03.234",687.403548009506,690.135831963682,677.903927922606,702.367736004758
"326","2016-07-25","2016-07-25_21:30:03.851",708.594781601297,690.40087929389,678.11583670325,702.685921884531
"327","2016-07-25","2016-07-25_21:30:04.453",713.056270681513,690.660483988835,678.318563334622,703.002404643047
"328","2016-07-25","2016-07-25_21:30:06.976",647.332917624849,691.741021018882,679.105788759261,704.376253278504
"329","2016-07-25","2016-07-25_21:30:08.743",723.963041635081,692.467683968266,679.57784184172,705.357526094811
"330","2016-07-25","2016-07-25_21:30:10.539",697.925809860479,693.156802030154,679.976305265639,706.33729879467
"331","2016-07-25","2016-07-25_21:30:11.150",760.278293344763,693.376077909621,680.091730031175,706.660425788068
"332","2016-07-25","2016-07-25_21:30:11.775",730.175539230713,693.590966583859,680.198864887822,706.983068279895
"333","2016-07-25","2016-07-25_21:30:13.694",672.344227949243,694.181766590783,680.45734292829,707.906190253276
"334","2016-07-25","2016-07-25_21:30:14.289",730.447115212884,694.340907476602,680.515651051284,708.166163901921
"335","2016-07-25","2016-07-25_21:30:14.914",699.749930298185,694.494338506343,680.565710180123,708.422966832564
"336","2016-07-25","2016-07-25_21:30:15.572",701.942488310465,694.639685562809,680.606014107902,708.673357017715
"337","2016-07-25","2016-07-25_21:30:17.380",675.211616437584,694.945065523501,680.651271603657,709.238859443344
"338","2016-07-25","2016-07-25_21:30:17.976",660.14321338903,695.012816670649,680.645132970848,709.380500370451
"339","2016-07-25","2016-07-25_21:30:19.121",684.402446594847,695.092808460539,680.603926210935,709.581690710142
"340","2016-07-25","2016-07-25_21:30:19.710",696.461121564361,695.106783711963,680.567563771157,709.64600365277
"341","2016-07-25","2016-07-25_21:30:20.358",666.863370324806,695.099652438272,680.51553253368,709.683772342864
"342","2016-07-25","2016-07-25_21:30:21.069",726.061622061148,695.067563176495,680.443609373003,709.691516979987
"343","2016-07-25","2016-07-25_21:30:22.296",727.157989692147,694.961223923528,680.282781404152,709.639666442904
"344","2016-07-25","2016-07-25_21:30:22.888",690.193780655413,694.887235781248,680.188730924406,709.58574063809
"345","2016-07-25","2016-07-25_21:30:23.471",682.50455872889,694.80018295999,680.085733179863,709.514632740118
"346","2016-07-25","2016-07-25_21:30:24.053",702.27721703876,694.699408079464,679.972699055663,709.426117103265
"347","2016-07-25","2016-07-25_21:30:24.637",694.587704724275,694.584529090573,679.849072357008,709.319985824138
"348","2016-07-25","2016-07-25_21:30:25.191",736.332992853469,694.462971517388,679.722392557129,709.203550477646
"349","2016-07-25","2016-07-25_21:30:25.734",757.207679061904,694.332087216726,679.589379538531,709.074794894921
"350","2016-07-25","2016-07-25_21:30:27.448",714.361109745991,693.84428168389,679.11239406614,708.576169301641
"351","2016-07-25","2016-07-25_21:30:53.305",720.957974805116,675.640652138979,661.69620427503,689.585100002929
"352","2016-07-25","2016-07-25_21:30:59.125",688.292290440463,669.634060079168,655.391481950249,683.876638208086
"353","2016-07-25","2016-07-25_21:31:03.881",670.319735566263,664.471181205001,649.822818082613,679.11954432739
"354","2016-07-25","2016-07-25_21:31:04.598",675.112327274622,663.679438975292,648.961210185412,678.397667765172
"355","2016-07-25","2016-07-25_21:31:05.966",645.267994859269,662.161930579346,647.306345461512,677.017515697181
"356","2016-07-25","2016-07-25_21:31:07.957",662.979558668999,659.941111269829,644.879601232308,675.002621307349
"357","2016-07-25","2016-07-25_21:31:10.740",697.224462680537,656.824455906758,641.474110952646,672.17480086087
"358","2016-07-25","2016-07-25_21:31:16.039",672.251101943736,650.912869766611,635.069336467493,666.756403065728
"359","2016-07-25","2016-07-25_21:31:20.744",655.114413991488,645.776444837174,629.640461527377,661.912428146972
"360","2016-07-25","2016-07-25_21:31:22.017",621.98593532913,644.417384917498,628.237090104419,660.597679730576
"361","2016-07-25","2016-07-25_21:31:26.621",637.613648958305,639.652816425058,623.47002181891,655.835611031206
"362","2016-07-25","2016-07-25_21:31:27.950",648.15281132115,638.329639684726,622.198050667986,654.461228701465
"363","2016-07-25","2016-07-25_21:31:28.664",631.758695817716,637.62983023746,621.536259884687,653.723400590233
"364","2016-07-25","2016-07-25_21:31:30.766",618.713494314519,635.49824357192,619.582386775838,651.414100368001
"365","2016-07-25","2016-07-25_21:31:31.423",634.798848177676,634.800489834446,618.960668388288,650.640311280603
"366","2016-07-25","2016-07-25_21:31:32.101",635.947830842233,634.066333125337,618.313925356536,649.818740894138
"367","2016-07-25","2016-07-25_21:31:34.801",648.586893742839,631.019918864423,615.689619567218,646.350218161628
"368","2016-07-25","2016-07-25_21:31:36.177",630.587716937702,629.405858653056,614.324095038411,644.487622267701
"369","2016-07-25","2016-07-25_21:31:37.482",669.447249640164,627.846581258145,613.012720445244,642.680442071047
"370","2016-07-25","2016-07-25_21:31:38.871",627.955699723115,626.164442647359,611.600565530607,640.728319764112
"371","2016-07-25","2016-07-25_21:31:40.213",601.383081064496,624.524950052294,610.221451082694,638.828449021894
"372","2016-07-25","2016-07-25_21:31:44.936",584.598467403872,618.755400909588,605.283099788674,632.227702030503
"373","2016-07-25","2016-07-25_21:31:46.898",605.46893340909,616.414072163213,603.217754546614,629.610389779811
"374","2016-07-25","2016-07-25_21:31:47.582",599.762760124196,615.612472049217,602.500490429234,628.724453669201
"375","2016-07-25","2016-07-25_21:31:48.917",638.566597698653,614.075380908354,601.109896662647,627.040865154061
"376","2016-07-25","2016-07-25_21:31:52.086",632.26416987031,610.610783051709,597.902961149641,623.318604953777
"377","2016-07-25","2016-07-25_21:31:52.801",691.522108832983,609.872514869654,597.207744877851,622.537284861458
"378","2016-07-25","2016-07-25_21:31:54.063",620.413756885832,608.615195070494,596.016141159693,621.214248981296
"379","2016-07-25","2016-07-25_21:31:54.694",658.336456877545,608.010071568432,595.43994406866,620.580199068204
"380","2016-07-25","2016-07-25_21:31:55.326",595.529164285278,607.420774621468,594.877679061806,619.963870181129
"381","2016-07-25","2016-07-25_21:31:57.940",586.355578911638,605.179081838761,592.73909324236,617.619070435162
"382","2016-07-25","2016-07-25_21:31:58.367",663.671919457067,604.845346758372,592.422616545771,617.268076970973
"383","2016-07-25","2016-07-25_21:31:58.553",668.358296198132,604.7030149674,592.287970935848,617.118058998951
"384","2016-07-25","2016-07-25_21:31:59.048",617.982967989065,604.333418457946,591.939454974267,616.727381941625
"385","2016-07-25","2016-07-25_21:31:59.822",651.956246564526,603.783638486037,591.429129075688,616.138147896387
"386","2016-07-25","2016-07-25_21:32:01.092",569.76996276109,602.953971168928,590.686131245758,615.221811092098
"387","2016-07-25","2016-07-25_21:32:01.776",582.416506352987,602.54192199142,590.330064904844,614.753779077997
"388","2016-07-25","2016-07-25_21:32:03.019",570.91962968584,601.850243335732,589.752400145089,613.948086526375
"389","2016-07-25","2016-07-25_21:32:03.661",573.21897484911,601.519727523236,589.485147750666,613.554307295805
"390","2016-07-25","2016-07-25_21:32:04.334",597.363009825507,601.191251394889,589.224858151817,613.157644637961
"391","2016-07-25","2016-07-25_21:32:05.013",608.860753885307,600.877265036778,588.980544212816,612.773985860739
"392","2016-07-25","2016-07-25_21:32:05.670",583.566214761752,600.588899670726,588.759439639406,612.418359702045
"393","2016-07-25","2016-07-25_21:32:06.286",521.487357381334,600.331283103436,588.563919812341,612.098646394532
"394","2016-07-25","2016-07-25_21:32:06.895",566.089987515139,600.087766286608,588.380153306006,611.79537926721
"395","2016-07-25","2016-07-25_21:32:07.503",556.111498147159,599.854802371734,588.204562345549,611.505042397918
"396","2016-07-25","2016-07-25_21:32:08.132",564.71793161654,599.62348560319,588.029568087196,611.217403119183
"397","2016-07-25","2016-07-25_21:32:08.746",562.484011964368,599.406226748838,587.863751041578,610.948702456098
"398","2016-07-25","2016-07-25_21:32:09.404",562.484011964368,599.181677520022,587.689894415283,610.673460624761
"399","2016-07-25","2016-07-25_21:32:10.719",551.536724708616,598.753990106711,587.34789053524,610.160089678181
"400","2016-07-25","2016-07-25_21:32:11.341",636.04658832557,598.559337303671,587.185873392701,609.932801214641
"401","2016-07-25","2016-07-25_21:32:11.937",570.192924239069,598.37616919885,587.028991516595,609.723346881105
"402","2016-07-25","2016-07-25_21:32:12.538",571.29037989925,598.193886973815,586.868216629836,609.519557317793
"403","2016-07-25","2016-07-25_21:32:13.145",604.930972952596,598.011349128133,586.702327351245,609.320370905021
"404","2016-07-25","2016-07-25_21:32:13.818",569.185814562999,597.80969240625,586.51329699572,609.106087816781
"405","2016-07-25","2016-07-25_21:32:21.973",569.140105013201,594.962273437335,583.518709496245,606.405837378425
"406","2016-07-25","2016-07-25_21:32:22.640",570.227172061701,594.68821207391,583.230470415369,606.14595373245
"407","2016-07-25","2016-07-25_21:32:23.289",564.79187193567,594.46154865802,582.993468509245,605.929628806794
"408","2016-07-25","2016-07-25_21:32:23.946",560.44369504462,594.268333908066,582.792527143312,605.744140672819
"409","2016-07-25","2016-07-25_21:32:24.608",555.008552943154,594.106526781618,582.624971425013,605.588082138223
"410","2016-07-25","2016-07-25_21:32:25.279",602.840816437955,593.972051181871,582.485996258583,605.458106105159
"411","2016-07-25","2016-07-25_21:32:25.917",667.606096805713,593.867927125539,582.378168346596,605.357685904481
"412","2016-07-25","2016-07-25_21:32:26.631",568.045720165573,593.774287675572,582.28032646619,605.268248884954
"413","2016-07-25","2016-07-25_21:32:27.272",656.542403474199,593.706782178849,582.208432869394,605.205131488305
"414","2016-07-25","2016-07-25_21:32:27.887",570.257858542501,593.653196754851,582.149671157429,605.156722352273
"415","2016-07-25","2016-07-25_21:32:28.499",585.743227374012,593.607474750271,582.097550587498,605.117398913044
"416","2016-07-25","2016-07-25_21:32:29.107",658.226078702551,593.566389310681,582.0486546895,605.084123931862
"417","2016-07-25","2016-07-25_21:32:29.727",563.344843648334,593.525681140623,581.998344149592,605.053018131654
"418","2016-07-25","2016-07-25_21:32:31.085",694.891897654225,593.424523610956,581.870187488213,604.978859733699
"419","2016-07-25","2016-07-25_21:32:31.720",554.720602486763,593.363866453108,581.794250950956,604.933481955261
"420","2016-07-25","2016-07-25_21:32:32.359",647.442773798652,593.289243230483,581.702794358461,604.875692102505
"421","2016-07-25","2016-07-25_21:32:33.006",549.33056395875,593.196077876792,581.591378125758,604.800777627827
"422","2016-07-25","2016-07-25_21:32:33.641",584.906413180411,593.083769126922,581.460311998801,604.707226255043
"423","2016-07-25","2016-07-25_21:32:34.286",636.659814119048,592.944817796485,581.301836730833,604.587798862137
"424","2016-07-25","2016-07-25_21:32:34.940",604.31300642662,592.774503850597,581.111667175196,604.437340525999
"425","2016-07-25","2016-07-25_21:32:35.618",565.633653398229,592.562501293859,580.879486013839,604.245516573879
"426","2016-07-25","2016-07-25_21:32:36.078",648.335326662639,592.395936964887,580.699703417166,604.092170512609
"427","2016-07-25","2016-07-25_21:32:36.838",563.513369258064,592.130029265648,580.413016304969,603.847042226327
"428","2016-07-25","2016-07-25_21:32:37.437",542.311274714308,591.955032004128,580.222336883905,603.687727124351
"429","2016-07-25","2016-07-25_21:32:38.028",543.37134719079,591.810753680339,580.06288448424,603.558622876437
"430","2016-07-25","2016-07-25_21:32:38.625",688.633367587931,591.692252066146,579.92904860002,603.455455532272
"431","2016-07-25","2016-07-25_21:32:41.891",562.15643859312,591.467362946185,579.605340802221,603.32938509015
"432","2016-07-25","2016-07-25_21:32:42.523",576.104280336258,591.494458139685,579.60746980908,603.381446470291
"433","2016-07-25","2016-07-25_21:32:43.157",593.992165201685,591.540683949798,579.625851312204,603.455516587392
"434","2016-07-25","2016-07-25_21:32:43.809",602.410327298709,591.606365691193,579.65963657577,603.553094806616
"435","2016-07-25","2016-07-25_21:32:45.798",651.080852465819,591.901667026753,579.834294451482,603.969039602025
"436","2016-07-25","2016-07-25_21:32:46.427",598.861776091572,592.018948143595,579.905454212573,604.132442074616
"437","2016-07-25","2016-07-25_21:32:47.066",582.54494590973,592.146977150335,579.982527729982,604.311426570688
"438","2016-07-25","2016-07-25_21:32:47.710",567.316605212212,592.283346200078,580.063342637872,604.503349762284
"439","2016-07-25","2016-07-25_21:32:49.066",512.935197739378,592.586775182231,580.236283064059,604.937267300403
"440","2016-07-25","2016-07-25_21:32:49.717",640.340922320826,592.736524567907,580.317178978021,605.155870157794
"441","2016-07-25","2016-07-25_21:32:50.392",563.3940924099,592.891972953521,580.39731187069,605.386634036352
"442","2016-07-25","2016-07-25_21:32:51.733",567.790598422962,593.193483286703,580.538742020731,605.848224552675
"443","2016-07-25","2016-07-25_21:32:55.736",546.017224177858,593.895415919221,580.715538423773,607.07529341467
"444","2016-07-25","2016-07-25_21:32:56.273",569.407299428651,593.951387815407,580.700555521308,607.202220109506
"445","2016-07-25","2016-07-25_21:32:57.078",633.206628306457,594.012081451108,580.656908788423,607.367254113792
"446","2016-07-25","2016-07-25_21:32:57.729",583.229467211001,594.038740641298,580.601755771897,607.4757255107
"447","2016-07-25","2016-07-25_21:33:02.378",581.051483664811,593.48239461783,579.591687226627,607.373102009033
"448","2016-07-25","2016-07-25_21:33:03.782",736.454706762373,592.994777521939,579.03536196759,606.954193076287
"449","2016-07-25","2016-07-25_21:33:07.140",541.36618420521,591.577350571091,577.555159945645,605.599541196538
"450","2016-07-25","2016-07-25_21:33:07.808",608.96570856298,591.284428225852,577.259993088343,605.308863363361
"451","2016-07-25","2016-07-25_21:33:10.913",569.69969456659,589.869344921619,575.8595476576,603.879142185639
"452","2016-07-25","2016-07-25_21:33:11.687",726.333111826797,589.501936771178,575.498900050254,603.504973492103
"453","2016-07-25","2016-07-25_21:33:19.776",591.590356659424,585.252562241611,571.196590184254,599.308534298968
"454","2016-07-25","2016-07-25_21:33:21.855",561.395299517389,584.02358534455,569.873808062282,598.173362626818
"455","2016-07-25","2016-07-25_21:33:22.517",572.564329455764,583.619144705914,569.430003396268,597.808286015561
"456","2016-07-25","2016-07-25_21:33:23.174",571.429668738966,583.211294897737,568.978369579067,597.444220216408
"457","2016-07-25","2016-07-25_21:33:27.062",661.755395348696,580.659531572546,566.07030199096,595.248761154131
"458","2016-07-25","2016-07-25_21:33:33.673",567.237757429519,575.724146870774,560.199811082409,591.248482659138
"459","2016-07-25","2016-07-25_21:33:34.950",723.066929535553,574.676026028301,558.93973319911,590.412318857492
"460","2016-07-25","2016-07-25_21:33:38.148",629.536398518387,571.905540386597,555.625713851328,588.185366921866
"461","2016-07-25","2016-07-25_21:33:41.000",573.177181816225,569.250403480602,552.499732368662,586.001074592543
"462","2016-07-25","2016-07-25_21:33:42.634",583.196039970586,567.646950939721,550.645838415441,584.648063464001
"463","2016-07-25","2016-07-25_21:33:48.415",490.233859944345,561.462566178948,543.792223865608,579.132908492288
"464","2016-07-25","2016-07-25_21:33:49.035",561.024167499934,560.749740866806,543.034909956664,578.464571776948
"465","2016-07-25","2016-07-25_21:33:49.658",557.298061909505,560.023418359589,542.270372103886,577.776464615291
"466","2016-07-25","2016-07-25_21:33:50.296",554.814010030041,559.269063855615,541.483926378224,577.054201333005
"467","2016-07-25","2016-07-25_21:33:50.967",585.865723088215,558.46406167386,540.653194442263,576.274928905458
"468","2016-07-25","2016-07-25_21:33:52.247",515.737026228192,556.894926368172,539.058994386781,574.730858349564
"469","2016-07-25","2016-07-25_21:33:52.848",573.923227434889,556.142797458498,538.306485755764,573.979109161232
"470","2016-07-25","2016-07-25_21:33:56.805",595.51010271022,550.732972593182,533.051086200146,568.414858986219
"471","2016-07-25","2016-07-25_21:33:57.437",567.869515604965,549.794935357901,532.160468100641,567.429402615161
"472","2016-07-25","2016-07-25_21:33:59.305",415.410809733151,546.91399722021,529.452145645601,564.375848794819
"473","2016-07-25","2016-07-25_21:34:04.263",564.362018755003,538.572127319819,521.765408967815,555.378845671824
"474","2016-07-25","2016-07-25_21:34:16.841",533.645541782223,514.405599867614,499.829243531391,528.981956203838
"475","2016-07-25","2016-07-25_21:34:18.752",528.306043273417,510.549063947919,496.28920094934,524.808926946498
"476","2016-07-25","2016-07-25_21:34:21.710",508.515452715949,504.573150603239,490.750881983726,518.395419222752
"477","2016-07-25","2016-07-25_21:34:29.253",448.28374981855,489.649839104934,476.554346723327,502.74533148654
"478","2016-07-25","2016-07-25_21:34:30.395",387.49758662096,487.471197056768,474.431649551192,500.510744562343
"479","2016-07-25","2016-07-25_21:34:35.371",467.843603757021,478.374521343221,465.427178139616,491.321864546825
"480","2016-07-25","2016-07-25_21:34:40.040",453.133298232488,470.59863946037,457.570737493293,483.626541427447
"481","2016-07-25","2016-07-25_21:34:40.668",453.133298232488,469.621058854683,456.575271649558,482.666846059808
"482","2016-07-25","2016-07-25_21:34:41.315",453.133298232488,468.632591500492,455.567504497907,481.697678503077
"483","2016-07-25","2016-07-25_21:34:41.924",451.815415236292,467.72002398323,454.636227987438,480.803819979022
"484","2016-07-25","2016-07-25_21:34:42.529",455.769075333202,466.831072638955,453.728424239613,479.933721038298
"485","2016-07-25","2016-07-25_21:34:43.736",460.166037264997,465.111943670719,451.971880021464,478.252007319974
"486","2016-07-25","2016-07-25_21:34:45.579",446.743838643362,462.634023477794,449.441146829295,475.826900126292
"487","2016-07-25","2016-07-25_21:34:46.733",467.062110791276,461.178140461184,447.957502285996,474.398778636373
"488","2016-07-25","2016-07-25_21:34:47.306",464.473203444884,460.483881316928,447.251603527343,473.716159106513
"489","2016-07-25","2016-07-25_21:34:49.733",453.011892593553,457.764768196233,444.504055445338,471.025480947128
"490","2016-07-25","2016-07-25_21:34:51.578",481.508733676036,455.951107757106,442.69731998807,469.204895526142
"491","2016-07-25","2016-07-25_21:34:54.055",454.117485081359,453.772497099413,440.553145969421,466.991848229405
"492","2016-07-25","2016-07-25_21:34:54.630",494.089776261641,453.294432286688,440.083828598163,466.505035975214
"493","2016-07-25","2016-07-25_21:34:55.197",426.138864123238,452.832516966298,439.630410050559,466.034623882037
"494","2016-07-25","2016-07-25_21:34:58.312",478.100459883331,450.448260482334,437.282853458768,463.613667505901
"495","2016-07-25","2016-07-25_21:34:58.937",452.412298584721,449.998092929919,436.836729470351,463.159456389487
"496","2016-07-25","2016-07-25_21:35:00.869",417.069312785667,448.657663733135,435.499735168809,461.815592297462
"497","2016-07-25","2016-07-25_21:35:01.533",418.369169411262,448.213133699193,435.053193779985,461.373073618402
"498","2016-07-25","2016-07-25_21:35:02.157",418.369169411262,447.802130249213,434.638916860144,460.965343638282
"499","2016-07-25","2016-07-25_21:35:02.789",418.369169411262,447.392059636274,434.224297802961,460.559821469586
"500","2016-07-25","2016-07-25_21:35:04.599",394.972296843227,446.248071728115,433.062205908813,459.433937547417
"501","2016-07-25","2016-07-25_21:35:05.220",440.467278737846,445.864564573394,432.671557311424,459.057571835365
"502","2016-07-25","2016-07-25_21:35:05.900",440.467278737846,445.449053417878,432.248268205948,458.649838629808
"503","2016-07-25","2016-07-25_21:35:06.529",435.267630700295,445.068348646065,431.86080262045,458.27589467168
"504","2016-07-25","2016-07-25_21:35:07.144",440.467278737846,444.69905586222,431.485698167217,457.912413557222
"505","2016-07-25","2016-07-25_21:35:07.769",457.36652969326,444.326295542963,431.108255194796,457.544335891131
"506","2016-07-25","2016-07-25_21:35:08.403",417.069312785667,443.950326834683,430.729245257379,457.171408411988
"507","2016-07-25","2016-07-25_21:35:09.023",422.095446716657,443.584320513626,430.362382628564,456.806258398688
"508","2016-07-25","2016-07-25_21:35:09.653",422.095446716657,443.213642161706,429.993449376207,456.433834947206
"509","2016-07-25","2016-07-25_21:35:10.259",413.53829422684,442.857834500951,429.642251875913,456.07341712599
"510","2016-07-25","2016-07-25_21:35:10.874",412.245426948039,442.497072275943,429.289549001666,455.704595550219
"511","2016-07-25","2016-07-25_21:35:11.476",412.245426948039,442.143852462454,428.947932959258,455.33977196565
"512","2016-07-25","2016-07-25_21:35:12.069",412.245426948039,441.818061534733,428.637603866809,454.998519202657
"513","2016-07-25","2016-07-25_21:35:12.684",412.245426948039,441.526460954523,428.366293890278,454.686628018767
"514","2016-07-25","2016-07-25_21:35:13.269",478.665790909607,441.291579877135,428.154500702821,454.428659051449
"515","2016-07-25","2016-07-25_21:35:14.410",476.034465610716,440.948159318693,427.865817549919,454.030501087468
"516","2016-07-25","2016-07-25_21:35:14.973",494.454042847414,440.832428852155,427.781360459539,453.883497244771
"517","2016-07-25","2016-07-25_21:35:15.546",394.470470477686,440.749641919949,427.732966923325,453.766316916573
"518","2016-07-25","2016-07-25_21:35:16.716",414.202435570824,440.685643462593,427.746133237173,453.625153688012
"519","2016-07-25","2016-07-25_21:35:23.408",488.912042066853,442.594871478371,430.163700678018,455.026042278725
"520","2016-07-25","2016-07-25_21:35:24.614",415.674693108287,443.26624795017,430.9163466265,455.616149273839
"521","2016-07-25","2016-07-25_21:35:25.842",469.527332265239,444.025858856138,431.748592709174,456.303125003102
